id,tr_sentence,de_translation,de_prompt,level,topic,subtopic,grammar_focus,difficulty,tr_tokens,cloze_tr,cloze_answer,alt_translations_de,register,tags
"553","Zeit","A2","Önümüzdeki yıl bu zamanlarda çok farklı bir yerde olacağım.","Nächstes Jahr um diese Zeit werde ich an einem ganz anderen Ort sein.","önümüzdeki yıl bu zamanlarda çok farklı bir yerde olacağım","nächstes jahr um diese zeit werde ich an einem ganz anderen ort sein","Futur -ecek/-acak","zeit|ort|a2","2","gemini_batch_451_600","1"
"554","Zeit","A2","Trenin kalkmasına sadece birkaç dakika kaldı, acele etmeliyiz!","Es bleiben nur noch wenige Minuten bis zur Abfahrt des Zuges, wir müssen uns beeilen!","trenin kalkmasına sadece birkaç dakika kaldı acele etmeliyiz","es bleiben nur noch wenige minuten bis zur abfahrt des zuges wir müssen uns beeilen","Notwendigkeit -meli/-malı","zeit|reise|a2","2","gemini_batch_451_600","1"
"555","Zeit","A1","Geçen sonbaharda buradaki yaprakların rengi çok daha canlıydı.","Letzten Herbst war die Farbe der Blätter hier viel lebendiger.","geçen sonbaharda buradaki yaprakların rengi çok daha canlıydı","letzten herbst war die farbe der blätter hier viel lebendiger","Präteritum (Kopula)","zeit|wetter|a1","1","gemini_batch_451_600","1"
"556","Zeit","A2","Toplantı iki saatten fazla sürdü, herkes çok yoruldu.","Das Meeting dauerte mehr als zwei Stunden, jeder war sehr müde.","toplantı iki saatten fazla sürdü herkes çok yoruldu","das meeting dauerte mehr als zwei stunden jeder war sehr müde","Ablativ -den/-dan","zeit|arbeit|a2","2","gemini_batch_451_600","1"
"557","Zeit","A2","Seninle en son görüştüğümüzden beri ne kadar zaman geçti?","Wie viel Zeit ist vergangen, seit wir uns das letzte Mal getroffen haben?","seninle en son görüştüğümüzden beri ne kadar zaman geçti","wie viel zeit ist vergangen seit wir uns das letzte mal getroffen haben","Postposition beri","zeit|freunde|frage|a2","3","gemini_batch_451_600","1"
"558","Zeit","A2","Şimdi çıkarsak trafiğe takılmadan zamanında oraya varabilir miyiz?","Können wir, wenn wir jetzt losfahren, pünktlich dort ankommen, ohne in den Verkehr zu geraten?","şimdi çıkarsak trafiğe takılmadan zamanında oraya varabilir miyiz","können wir wenn wir jetzt losfahren pünktlich dort ankommen ohne in den verkehr zu geraten","Bedingung -se/-sa","zeit|reise|frage|a2","3","gemini_batch_451_600","1"
"559","Zeit","A1","Zaman gerçekten su gibi akıp geçiyor, inanamıyorum.","Die Zeit vergeht wirklich wie fließendes Wasser, ich kann es nicht glauben.","zaman gerçekten su gibi akıp geçiyor inanamıyorum","die zeit vergeht wirklich wie fließendes wasser ich kann es nicht glauben","Gerundium -ip","zeit|alltag|a1","2","gemini_batch_451_600","1"
"560","Zeit","A1","Sabah saat sekizde kurduğum alarm nedense hiç çalmadı.","Der Wecker, den ich morgens um acht gestellt hatte, hat aus irgendeinem Grund gar nicht geklingelt.","sabah saat sekizde kurduğum alarm nedense hiç çalmadı","der wecker den ich morgens um acht gestellt hatte hat aus irgendeinem grund gar nicht geklingelt","Präteritum Negation","zeit|alltag|a1","2","gemini_batch_451_600","1"
"561","Ort","A1","Benim güneş gözlüğüm arabanın torpido gözünde kalmış olabilir mi?","Könnte meine Sonnenbrille im Handschuhfach des Autos geblieben sein?","benim güneş gözlüğüm arabanın torpido gözünde kalmış olabilir mi","könnte meine sonnenbrille im handschuhfach des autos geblieben sein","Möglichkeitsform Frage","ort|reise|frage|a1","2","gemini_batch_451_600","1"
"562","Ort","A2","Eczane şu köşedeki büyük süpermarketin tam arka tarafında.","Die Apotheke befindet sich genau auf der Rückseite des großen Supermarkts an dieser Ecke dort.","eczane şu köşedeki büyük süpermarketin tam arka tarafında","die apotheke befindet sich genau auf der rückseite des großen supermarkts an dieser ecke dort","Genitiv-Possessiv","ort|einkaufen|a2","2","gemini_batch_451_600","1"
"563","Ort","A1","Evimizin karşısındaki çocuk parkı nihayet tadilattan sonra açıldı.","Der Spielplatz gegenüber unserem Haus wurde nach der Renovierung endlich eröffnet.","evimizin karşısındaki çocuk parkı nihayet tadilattan sonra açıldı","der spielplatz gegenüber unserem haus wurde nach der renovierung endlich eröffnet","Postposition karşı","ort|wohnen|a1","2","gemini_batch_451_600","1"
"564","Ort","A2","Sence bu şehirde yaşamanın en zor yanı tam olarak neresi?","Was genau ist deiner Meinung nach der schwierigste Aspekt am Leben in dieser Stadt?","sence bu şehirde yaşamanın en zor yanı tam olarak neresi","was genau ist deiner meinung nach der schwierigste aspekt am leben in dieser stadt","Fragewort neresi","ort|alltag|frage|a2","2","gemini_batch_451_600","1"
"565","Ort","A1","Dolabın üst rafına ulaşabilmek için bana bir tabure getirir misin?","Kannst du mir einen Hocker bringen, damit ich das obere Regal des Schranks erreichen kann?","dolabın üst rafına ulaşabilmek için bana bir tabure getirir misin","kannst du mir einen hocker bringen damit ich das obere regal des schranks erreichen kann","Aorist Frage","ort|alltag|frage|a1","2","gemini_batch_451_600","1"
"566","Ort","A2","Kitabımı yatağın altında buldum, oraya nasıl girdiğini bilmiyorum.","Ich habe mein Buch unter dem Bett gefunden, ich weiß nicht, wie es dorthin gekommen ist.","kitabımı yatağın altında buldum oraya nasıl girdiğini bilmiyorum","ich habe mein buch unter dem bett gefunden ich weiß nicht wie es dorthin gekommen ist","Objektsatz (dik)","ort|alltag|a2","3","gemini_batch_451_600","1"
"567","Ort","A1","Sizin şirketiniz şehrin hangi yakasında faaliyet gösteriyor?","Auf welcher Seite der Stadt ist Ihr Unternehmen tätig?","sizin şirketiniz şehrin hangi yakasında faaliyet gösteriyor","auf welcher seite der stadt ist ihr unternehmen tätig","Lokativ -de/-da","ort|arbeit|frage|a1","1","gemini_batch_451_600","1"
"568","Ort","A2","Masadaki boş bardakları alıp hemen mutfağa götürmelisin.","Du solltest die leeren Gläser vom Tisch nehmen und sie sofort in die Küche bringen.","masadaki boş bardakları alıp hemen mutfağa götürmelisin","du solltest die leeren gläser vom tisch nehmen und sie sofort in die küche bringen","Notwendigkeit -meli/-malı","ort|haushalt|a2","2","gemini_batch_451_600","1"
"569","Ort","A1","Arabanı bu dar sokağa park etmek gerçekten güvenli mi?","Ist es wirklich sicher, dein Auto in dieser engen Straße zu parken?","arabanı bu dar sokağa park etmek gerçekten güvenli mi","ist es wirklich sicher dein auto in dieser engen straße zu parken","Fragepartikel mı/mi","ort|reise|frage|a1","1","gemini_batch_451_600","1"
"570","Ort","A2","Köyümüz ormanın bittiği yerde, harika bir gölün kıyısındadır.","Unser Dorf liegt dort, wo der Wald endet, am Ufer eines wunderbaren Sees.","köyümüz ormanın bittiği yerde harika bir gölün kıyısındadır","unser dorf liegt dort wo der wald endet am ufer eines wunderbaren sees","Kopula -dir","ort|reise|a2","3","gemini_batch_451_600","1"
"571","Fragen","A1","Bu zorlu sınavdan geçmek için ne kadar çalışmamız gerekiyor?","Wie viel müssen wir lernen, um diese schwierige Prüfung zu bestehen?","bu zorlu sınavdan geçmek için ne kadar çalışmamız gerekiyor","wie viel müssen wir lernen um diese schwierige prüfung zu bestehen","Fragewort ne kadar","fragen|schule|frage|a1","1","gemini_batch_451_600","1"
"572","Fragen","A1","Hangi filmi izlemek istersin, komedi mi yoksa aksiyon mu?","Welchen Film möchtest du sehen, Komödie oder Action?","hangi filmi izlemek istersin komedi mi yoksa aksiyon mu","welchen film möchtest du sehen komödie oder action","Fragewort hangi","fragen|freizeit|frage|a1","1","gemini_batch_451_600","1"
"573","Fragen","A2","Neden bana olan biten her şeyi daha önce anlatmadın?","Warum hast du mir nicht vorher alles erzählt, was passiert ist?","neden bana olan biten her şeyi daha önce anlatmadın","warum hast du mir nicht vorher alles erzählt was passiert ist","Fragewort neden","fragen|alltag|frage|a2","2","gemini_batch_451_600","1"
"574","Fragen","A2","Seni bu akşamki konsere benimle gelmeye nasıl ikna edebilirim?","Wie kann ich dich überzeugen, heute Abend mit mir zum Konzert zu kommen?","seni bu akşamki konsere benimle gelmeye nasıl ikna edebilirim","wie kann ich dich überzeugen heute abend mit mir zum konzert zu kommen","Fragewort nasıl","fragen|freizeit|frage|a2","2","gemini_batch_451_600","1"
"575","Fragen","A1","Yarın hava yağmurlu olursa pikniğimizi iptal edecek miyiz?","Werden wir unser Picknick absagen, wenn das Wetter morgen regnerisch ist?","yarın hava yağmurlu olursa pikniğimizi iptal edecek miyiz","werden wir unser picknick absagen wenn das wetter morgen regnerisch ist","Futur Frage","fragen|wetter|frage|a1","2","gemini_batch_451_600","1"
"576","Fragen","A2","Tatlılardan hangisini tercih ediyorsun, sütlü mü şerbetli mi?","Welches der Desserts bevorzugst du, eines mit Milch oder eines mit Sirup?","tatlılardan hangisini tercih ediyorsun sütlü mü şerbetli mi","welches der desserts bevorzugst du eines mit milch oder eines mit sirup","Ablativ -den/-dan","fragen|essen|frage|a2","2","gemini_batch_451_600","1"
"577","Fragen","A1","Odanın ortasındaki bu devasa kutunun içinde ne var?","Was ist in dieser riesigen Kiste in der Mitte des Zimmers?","odanın ortasındaki bu devasa kutunun içinde ne var","was ist in dieser riesigen kiste in der mitte des zimmers","Fragewort ne","fragen|alltag|frage|a1","1","gemini_batch_451_600","1"
"578","Fragen","A2","Bugün derse neden bu kadar geç kaldığını açıklayabilir misin?","Kannst du erklären, warum du heute so spät zum Unterricht gekommen bist?","bugün derse neden bu kadar geç kaldığını açıklayabilir misin","kannst du erklären warum du heute so spät zum unterricht gekommen bist","Objektsatz (dik)","fragen|schule|frage|a2","3","gemini_batch_451_600","1"
"579","Fragen","A1","Bana bu konuda tavsiye verebilecek başka biri var mı?","Gibt es noch jemanden, der mir in dieser Angelegenheit einen Rat geben kann?","bana bu konuda tavsiye verebilecek başka biri var mı","gibt es noch jemanden der mir in dieser angelegenheit einen rat geben kann","Var/Yok","fragen|problem|frage|a1","2","gemini_batch_451_600","1"
"580","Fragen","A2","Yeni projemizin teslim tarihi hakkında kimden bilgi alabilirim?","Von wem kann ich Informationen über das Abgabedatum unseres neuen Projekts bekommen?","yeni projemizin teslim tarihi hakkında kimden bilgi alabilirim","von wem kann ich informationen über das abgabedatum unseres neuen projekts bekommen","Fragewort kimden","fragen|arbeit|frage|a2","2","gemini_batch_451_600","1"
"581","Smalltalk","A1","Son günlerde havalar gerçekten çok dengesiz, bir soğuk bir sıcak.","In den letzten Tagen ist das Wetter wirklich sehr instabil, mal kalt, mal heiß.","son günlerde havalar gerçekten çok dengesiz bir soğuk bir sıcak","in den letzten tagen ist das wetter wirklich sehr instabil mal kalt mal heiß","Adjektive","smalltalk|wetter|a1","1","gemini_batch_451_600","1"
"582","Smalltalk","A2","Dün akşamki final maçının skorunu tahmin edebilmiş miydin?","Hattest du den Spielstand des gestrigen Finalspiels erraten können?","dün akşamki final maçının skorunu tahmin edebilmiş miydin","hattest du den spielstand des gestrigen finalspiels erraten können","Plusquamperfekt Frage","smalltalk|freizeit|frage|a2","3","gemini_batch_451_600","1"
"583","Smalltalk","A1","Saçlarını yeni mi boyattın, bu renk sana çok yakışmış.","Hast du dir die Haare neu gefärbt, diese Farbe steht dir sehr gut.","saçlarını yeni mi boyattın bu renk sana çok yakışmış","hast du dir die haare neu gefärbt diese farbe steht dir sehr gut","Miş-Vergangenheit","smalltalk|freunde|a1","2","gemini_batch_451_600","1"
"584","Smalltalk","A2","Şu sıralar okuduğun ilginç bir roman veya makale var mı?","Gibt es einen interessanten Roman oder Artikel, den du derzeit liest?","şu sıralar okuduğun ilginç bir roman veya makale var mı","gibt es einen interessanten roman oder artikel den du derzeit liest","Relativsatz -dik","smalltalk|hobby|frage|a2","2","gemini_batch_451_600","1"
"585","Smalltalk","A1","Zaman ne çabuk geçiyor, çocuklarımız bile okula başladı.","Wie schnell die Zeit vergeht, sogar unsere Kinder haben mit der Schule angefangen.","zaman ne çabuk geçiyor çocuklarımız bile okula başladı","wie schnell die zeit vergeht sogar unsere kinder haben mit der schule angefangen","Präteritum","smalltalk|familie|a1","1","gemini_batch_451_600","1"
"586","Smalltalk","A1","Hafta sonunu nerede ve nasıl geçirmeyi planlıyorsun, evde mi?","Wo und wie planst du das Wochenende zu verbringen, zu Hause?","hafta sonunu nerede ve nasıl geçirmeyi planlıyorsun evde mi","wo und wie planst du das wochenende zu verbringen zu hause","Präsens (Yor)","smalltalk|freizeit|frage|a1","1","gemini_batch_451_600","1"
"587","Smalltalk","A2","Geçen gün sokakta karşılaştığımızda acelen olduğu için konuşamadık.","Als wir uns neulich auf der Straße trafen, konnten wir nicht reden, weil du in Eile warst.","geçen gün sokakta karşılaştığımızda acelen olduğu için konuşamadık","als wir uns neulich auf der straße trafen konnten wir nicht reden weil du in eile warst","Möglichkeitsform Negation","smalltalk|freunde|a2","3","gemini_batch_451_600","1"
"588","Smalltalk","A2","İş yerindeki yeni değişiklikler hakkında sen ne düşünüyorsun?","Was denkst du über die neuen Veränderungen am Arbeitsplatz?","iş yerindeki yeni değişiklikler hakkında sen ne düşünüyorsun","was denkst du über die neuen veränderungen am arbeitsplatz","Postposition hakkında","smalltalk|arbeit|frage|a2","2","gemini_batch_451_600","1"
"589","Smalltalk","A2","Tatil dönüşü işe adapte olmak gerçekten herkes için zor oluyor.","Sich nach der Rückkehr aus dem Urlaub an die Arbeit anzupassen, ist wirklich für jeden schwer.","tatil dönüşü işe adapte olmak gerçekten herkes için zor oluyor","sich nach der rückkehr aus dem urlaub an die arbeit anzupassen ist wirklich für jeden schwer","Präsens (Yor)","smalltalk|arbeit|a2","2","gemini_batch_451_600","1"
"590","Smalltalk","A1","Bugün trafikte çok uzun süre bekledik, her yer tıkanmıştı.","Heute haben wir sehr lange im Verkehr gewartet, überall war es verstopft.","bugün trafikte çok uzun süre bekledik her yer tıkanmıştı","heute haben wir sehr lange im verkehr gewartet überall war es verstopft","Plusquamperfekt","smalltalk|alltag|a1","2","gemini_batch_451_600","1"
"591","Notfall","A1","Çabuk polisi arayın, evimize arka pencereden bir hırsız girmiş!","Rufen Sie schnell die Polizei, ein Dieb ist durch das hintere Fenster in unser Haus eingedrungen!","çabuk polisi arayın evimize arka pencereden bir hırsız girmiş","rufen sie schnell die polizei ein dieb ist durch das hintere fenster in unser haus eingedrungen","Imperativ","notfall|problem|a1","2","gemini_batch_451_600","1"
"592","Notfall","A2","Yangın alarmları çalıyor, herkes sakin bir şekilde binayı boşaltsın.","Die Feueralarme klingeln, jeder soll das Gebäude auf ruhige Weise evakuieren.","yangın alarmları çalıyor herkes sakin bir şekilde binayı boşaltsın","die feueralarme klingeln jeder soll das gebäude auf ruhige weise evakuieren","Imperativ","notfall|gefahr|a2","2","gemini_batch_451_600","1"
"593","Notfall","A1","Arkadaşım nefes almakta zorlanıyor, hemen bir ambulans çağırır mısınız?","Mein Freund hat Schwierigkeiten beim Atmen, könnten Sie sofort einen Krankenwagen rufen?","arkadaşım nefes almakta zorlanıyor hemen bir ambulans çağırır mısınız","mein freund hat schwierigkeiten beim atmen könnten sie sofort einen krankenwagen rufen","Aorist Frage","notfall|gesundheit|frage|a1","1","gemini_batch_451_600","1"
"594","Notfall","A1","Arabam ıssız bir yolda bozuldu, bana acil çekici lazım.","Mein Auto ist auf einer einsamen Straße liegengeblieben, ich brauche dringend einen Abschleppwagen.","arabam ıssız bir yolda bozuldu bana acil çekici lazım","mein auto ist auf einer einsamen straße liegengeblieben ich brauche dringend einen abschleppwagen","Notwendigkeit lazım","notfall|reise|a1","1","gemini_batch_451_600","1"
